step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation,type_switch,scale_event,cooldown_blocked
46,181.9374,,DPDK,0.820877,0.205219,0.975269,0.00451186,0,0,0,0
47,170.9235,,DPDK,0.820793,0.205198,0.975257,0.0048021,0,0,0,0
48,176.1114,,DPDK,0.820833,0.205208,0.975264,0.00466087,0,0,0,0
49,163.2879,,DPDK,0.820728,0.205182,0.975251,0.00502626,0,0,0,0
50,136.538,,DPDK,0.820455,0.205114,0.975157,0.00600898,0,0,0,0
51,121.6379,,DPDK,0.820233,0.205058,0.97502,0.00674323,0,0,0,0
52,110.1131,,1xOAI,1.006546,0.251636,0.924974,0.00914101,0,1,0,0
53,101.6607,,1xOAI,0.92354,0.230885,0.926488,0.00908454,0,0,0,0
54,91.3719,,1xOAI,0.827749,0.206937,0.928453,0.00905912,0,0,0,0
55,78.7891,,1xOAI,0.708278,0.177069,0.93159,0.00898954,0,0,0,1
56,122.9474,,1xOAI,1.124286,0.281072,0.921683,0.00914445,0,0,0,0
57,64.556,,2xOAI,0.500093,0.125023,0.928813,0.00774665,0,0,1,0
58,55.9939,,2xOAI,0.450382,0.112595,0.925802,0.00804341,0,0,0,0
59,42.9538,,2xOAI,0.407909,0.101977,0.920664,0.00949646,0,0,0,0
60,45.8177,,2xOAI,0.439211,0.109803,0.921393,0.00958605,0,0,0,0
61,37.1916,,2xOAI,0.396416,0.099104,0.921058,0.01065873,0,0,0,0
62,32.0118,,2xOAI,0.347285,0.086821,0.920757,0.01084865,0,0,0,0
63,38.7552,,2xOAI,0.409929,0.102482,0.920918,0.01057739,0,0,0,0
64,27.2935,,2xOAI,0.295552,0.073888,0.919004,0.01082866,0,0,0,0
65,25.1009,,2xOAI,0.268646,0.067161,0.917724,0.01070265,0,0,0,0
66,20.3969,,2xOAI,0.210425,0.052606,0.915486,0.01031654,0,0,0,0
67,18.2498,,2xOAI,0.180126,0.045032,0.913304,0.00987006,0,0,0,0
68,21.277,,2xOAI,0.22221,0.055553,0.915843,0.01044368,0,0,0,0
69,20.9883,,2xOAI,0.218248,0.054562,0.915706,0.01039855,0,0,0,0
70,17.5191,,2xOAI,0.168959,0.04224,0.912442,0.00964426,0,0,0,0
71,18.1529,,2xOAI,0.178713,0.044678,0.913202,0.00984489,0,0,0,0
72,20.4949,,2xOAI,0.211841,0.05296,0.915531,0.01033628,0,0,0,0
73,20.9021,,2xOAI,0.217158,0.05429,0.915688,0.01038929,0,0,0,0
74,20.8128,,2xOAI,0.215965,0.053991,0.915649,0.01037656,0,0,0,0
75,28.0136,,2xOAI,0.303938,0.075984,0.919412,0.01084966,0,0,0,0
76,55.6088,,2xOAI,0.449814,0.112454,0.925665,0.0080889,0,0,0,0
77,71.6458,,2xOAI,0.598174,0.149543,0.931082,0.00834904,0,0,0,0
78,105.2021,,2xOAI,0.965427,0.241357,0.935052,0.00917688,0,0,0,0
79,133.9254,,2xOAI,1.230807,0.307702,0.934791,0.00919024,0,0,0,0
80,137.0649,,2xOAI,1.255316,0.313829,0.934365,0.00915856,0,0,0,0
81,124.8973,,2xOAI,1.15304,0.28826,0.935877,0.0092319,0,0,0,0
82,133.3556,,2xOAI,1.226049,0.306512,0.934879,0.00919384,0,0,0,0
83,128.5099,,2xOAI,1.185142,0.296286,0.935551,0.00922219,0,0,0,0
84,167.5113,,2xOAI,1.510936,0.377734,0.930263,0.0090199,0,0,0,0
85,159.7867,,2xOAI,1.437102,0.359276,0.931281,0.00899388,0,0,0,0
86,121.4516,,2xOAI,1.12038,0.280095,0.935758,0.00922491,0,0,0,0
87,105.9405,,2xOAI,0.973299,0.243325,0.935085,0.00918722,0,0,0,0
88,124.8052,,DPDK,0.820288,0.205072,0.975055,0.00657254,0,1,0,0
89,117.0624,,DPDK,0.820152,0.205038,0.974996,0.00700611,0,0,0,0
90,106.369,,DPDK,0.819953,0.204988,0.974973,0.00770857,0,0,0,0
91,106.8269,,DPDK,0.819962,0.20499,0.974978,0.00767561,0,0,0,0
92,111.8515,,DPDK,0.820057,0.205014,0.974996,0.00733166,0,0,0,0
93,116.1159,,DPDK,0.820135,0.205034,0.974996,0.00706307,0,0,0,0
94,108.5559,,DPDK,0.819995,0.204999,0.974995,0.00755367,0,0,0,0
95,124.0964,,DPDK,0.820275,0.205069,0.975045,0.00660999,0,0,0,0
96,117.6789,,DPDK,0.820163,0.205041,0.974999,0.0069695,0,0,0,0
97,136.9277,,DPDK,0.82046,0.205115,0.975163,0.00599192,0,0,0,0
98,148.811,,DPDK,0.820592,0.205148,0.97524,0.00551432,0,0,0,0
99,147.7875,,DPDK,0.820581,0.205145,0.975236,0.00555244,0,0,0,0
100,161.1739,,DPDK,0.820709,0.205177,0.97525,0.00509207,0,0,0,0
101,181.2155,,DPDK,0.820872,0.205218,0.97527,0.00452981,0,0,0,0
102,168.6992,,DPDK,0.820775,0.205194,0.975254,0.00486531,0,0,0,0
103,164.7582,,DPDK,0.820741,0.205185,0.975256,0.00498149,0,0,0,0
104,161.0826,,DPDK,0.820708,0.205177,0.975251,0.00509495,0,0,0,0
105,147.1553,,DPDK,0.820575,0.205144,0.975239,0.00557625,0,0,0,0
106,145.3807,,DPDK,0.820556,0.205139,0.975231,0.00564419,0,0,0,0
107,147.3772,,DPDK,0.820577,0.205144,0.975239,0.00556787,0,0,0,0
108,162.003,,DPDK,0.820716,0.205179,0.975251,0.00506605,0,0,0,0
109,140.8648,,DPDK,0.820506,0.205127,0.975194,0.00582478,0,0,0,0
110,121.1671,,DPDK,0.820224,0.205056,0.975017,0.00676936,0,0,0,0
111,133.983,,DPDK,0.820422,0.205106,0.975138,0.00612333,0,0,0,0
112,145.6321,,DPDK,0.820558,0.20514,0.975232,0.00563446,0,0,0,0
113,163.6269,,DPDK,0.820731,0.205183,0.975252,0.00501587,0,0,0,0
114,157.1475,,DPDK,0.820672,0.205168,0.97525,0.00522231,0,0,0,0
115,159.4329,,DPDK,0.820693,0.205173,0.975252,0.00514758,0,0,0,0
116,166.5311,,DPDK,0.820756,0.205189,0.975256,0.00492855,0,0,0,0
117,171.6695,,DPDK,0.820798,0.2052,0.97526,0.00478127,0,0,0,0
118,192.5944,,DPDK,0.820954,0.205239,0.975279,0.00426261,0,0,0,0
119,202.501,,DPDK,0.821022,0.205255,0.97529,0.00405441,0,0,0,0
120,205.9639,,DPDK,0.821045,0.205261,0.975293,0.00398635,0,0,0,0
121,202.4733,,DPDK,0.821022,0.205255,0.97529,0.00405496,0,0,0,0
122,195.68,,DPDK,0.820976,0.205244,0.975281,0.0041955,0,0,0,0
123,200.4611,,DPDK,0.821008,0.205252,0.97529,0.0040956,0,0,0,0
124,198.6111,,DPDK,0.820996,0.205249,0.975284,0.00413368,0,0,0,0
125,200.2719,,DPDK,0.821007,0.205252,0.97529,0.00409946,0,0,0,0
126,174.3458,,DPDK,0.820819,0.205205,0.975258,0.004708,0,0,0,0
127,171.1905,,DPDK,0.820795,0.205199,0.975256,0.00479463,0,0,0,0
128,159.2528,,DPDK,0.820692,0.205173,0.975249,0.00515339,0,0,0,0
129,184.7967,,DPDK,0.820898,0.205225,0.975273,0.00444217,0,0,0,0
130,196.5394,,DPDK,0.820982,0.205245,0.975285,0.00417719,0,0,0,0
131,192.8724,,DPDK,0.820956,0.205239,0.97528,0.00425647,0,0,0,0
132,193.4458,,DPDK,0.82096,0.20524,0.975278,0.00424388,0,0,0,0
133,183.9069,,DPDK,0.820892,0.205223,0.975272,0.00446363,0,0,0,0
134,171.7326,,DPDK,0.820799,0.2052,0.975257,0.00477952,0,0,0,0
135,175.6339,,DPDK,0.820829,0.205207,0.975264,0.00467352,0,0,0,0
136,183.8749,,DPDK,0.820891,0.205223,0.975272,0.0044644,0,0,0,0
137,194.975,,DPDK,0.820971,0.205243,0.975279,0.00421065,0,0,0,0
138,210.2696,,DPDK,0.821073,0.205268,0.975301,0.00390486,0,0,0,0
139,201.8292,,DPDK,0.821017,0.205254,0.975287,0.00406788,0,0,0,0
140,214.6113,,DPDK,0.821101,0.205275,0.975301,0.00382599,0,0,0,0
141,193.2995,,DPDK,0.820959,0.20524,0.975281,0.00424708,0,0,0,0
142,200.341,,DPDK,0.821007,0.205252,0.975289,0.00409805,0,0,0,0
143,176.0663,,DPDK,0.820833,0.205208,0.975264,0.00466207,0,0,0,0
144,149.6133,,DPDK,0.820601,0.20515,0.975241,0.00548481,0,0,0,0
145,130.2357,,DPDK,0.820374,0.205093,0.975102,0.00629915,0,0,0,0
146,118.8733,,DPDK,0.820184,0.205046,0.974995,0.00689965,0,0,0,0
147,112.0201,,1xOAI,1.024385,0.256096,0.924456,0.00914465,0,1,0,0
148,101.297,,1xOAI,0.920038,0.230009,0.926557,0.00908258,0,0,0,0
149,92.9228,,1xOAI,0.841567,0.210392,0.928135,0.00905662,0,0,0,0
150,82.7139,,1xOAI,0.744702,0.186176,0.930532,0.00900335,0,0,0,1
151,71.3328,,2xOAI,0.59472,0.14868,0.93098,0.00833727,0,0,1,0
152,64.7207,,2xOAI,0.503109,0.125777,0.928875,0.00777353,0,0,0,0
153,50.71,,2xOAI,0.497521,0.12438,0.923689,0.0098111,0,0,0,0
154,60.832,,2xOAI,0.457872,0.114468,0.92752,0.00752684,0,0,0,0
155,50.3905,,2xOAI,0.498982,0.124745,0.923556,0.00990231,0,0,0,0
156,36.2484,,2xOAI,0.387894,0.096974,0.921115,0.010701,0,0,0,0
157,29.9669,,2xOAI,0.325885,0.081471,0.920203,0.01087483,0,0,0,0
158,27.7518,,2xOAI,0.300886,0.075222,0.919251,0.01084206,0,0,0,0
159,26.5677,,2xOAI,0.286888,0.071722,0.918594,0.01079835,0,0,0,0
160,26.1104,,2xOAI,0.281247,0.070312,0.918324,0.01077145,0,0,0,0
161,25.2476,,2xOAI,0.270518,0.067629,0.917778,0.0107146,0,0,0,0
162,25.9751,,2xOAI,0.279539,0.069885,0.918238,0.0107618,0,0,0,0
163,24.8654,,2xOAI,0.265558,0.06639,0.917548,0.01067986,0,0,0,0
164,25.318,,2xOAI,0.271408,0.067852,0.917835,0.01071996,0,0,0,0
165,25.9946,,2xOAI,0.279816,0.069954,0.91825,0.01076441,0,0,0,0
166,24.5965,,2xOAI,0.262222,0.065555,0.917405,0.01066095,0,0,0,0
167,24.5353,,2xOAI,0.261412,0.065353,0.917356,0.01065456,0,0,0,0
168,17.4348,,2xOAI,0.167855,0.041964,0.912347,0.00962759,0,0,0,0
169,27.9723,,2xOAI,0.303474,0.075868,0.919391,0.01084908,0,0,0,0
170,30.1828,,2xOAI,0.328154,0.082038,0.920281,0.01087222,0,0,0,0
171,48.1467,,2xOAI,0.470666,0.117667,0.922514,0.00977567,0,0,0,0
172,50.1817,,2xOAI,0.498269,0.124567,0.923451,0.0099293,0,0,0,0
173,70.1027,,2xOAI,0.581557,0.145389,0.930606,0.00829579,0,0,0,0
174,88.5354,,2xOAI,0.754828,0.188707,0.933866,0.00852572,0,0,0,0
175,125.4135,,2xOAI,1.157704,0.289426,0.935908,0.0092311,0,0,0,0
176,115.9385,,2xOAI,1.072386,0.268097,0.93557,0.00924961,0,0,0,0
177,132.1219,,2xOAI,1.216073,0.304018,0.935047,0.00920418,0,0,0,0
178,154.9087,,2xOAI,1.391288,0.347822,0.93196,0.00898134,0,0,0,0
179,183.3662,,2xOAI,1.660915,0.415229,0.928394,0.00905791,0,0,0,0
180,153.5326,,2xOAI,1.378904,0.344726,0.932147,0.00898118,0,0,0,0
181,150.0945,,2xOAI,1.351384,0.337846,0.932647,0.00900356,0,0,0,0
182,138.5827,,2xOAI,1.266841,0.31671,0.934163,0.00914141,0,0,0,0
183,117.4207,,DPDK,0.820158,0.20504,0.974996,0.00698479,0,1,0,0
184,109.4596,,DPDK,0.820012,0.205003,0.974996,0.00749146,0,0,0,1
185,122.2857,,DPDK,0.820244,0.205061,0.975029,0.0067076,0,0,0,0
186,120.5058,,DPDK,0.820213,0.205053,0.975006,0.00680642,0,0,0,0
187,122.748,,DPDK,0.820252,0.205063,0.975033,0.00668241,0,0,0,0
188,119.8609,,DPDK,0.820201,0.20505,0.975001,0.00684294,0,0,0,0
189,121.7882,,DPDK,0.820235,0.205059,0.975022,0.00673493,0,0,0,0
190,127.4531,,DPDK,0.820333,0.205083,0.975081,0.00643635,0,0,0,0
191,140.3041,,DPDK,0.8205,0.205125,0.975192,0.00584801,0,0,0,0
192,128.8112,,DPDK,0.820355,0.205089,0.975092,0.00636866,0,0,0,0
193,127.7868,,DPDK,0.820338,0.205085,0.975081,0.00641959,0,0,0,0
194,152.4733,,DPDK,0.820629,0.205157,0.975245,0.00538211,0,0,0,0
195,153.6431,,DPDK,0.82064,0.20516,0.975242,0.00534121,0,0,0,0
196,167.2579,,DPDK,0.820762,0.205191,0.975258,0.00490716,0,0,0,0
197,155.9624,,DPDK,0.820661,0.205165,0.975246,0.00526192,0,0,0,0
198,171.8373,,DPDK,0.8208,0.2052,0.975257,0.00477661,0,0,0,0
199,173.6721,,DPDK,0.820814,0.205204,0.975257,0.00472623,0,0,0,0
200,171.3326,,DPDK,0.820796,0.205199,0.975257,0.00479066,0,0,0,0
201,150.7769,,DPDK,0.820613,0.205153,0.975241,0.00544256,0,0,0,0
202,153.3872,,DPDK,0.820637,0.205159,0.975244,0.0053501,0,0,0,0
203,141.7034,,DPDK,0.820516,0.205129,0.975203,0.00579037,0,0,0,0
204,126.5011,,DPDK,0.820316,0.205079,0.97507,0.00648466,0,0,0,0
205,139.2418,,DPDK,0.820488,0.205122,0.975181,0.00589254,0,0,0,0
206,139.2457,,DPDK,0.820488,0.205122,0.975181,0.00589238,0,0,0,0
207,123.4665,,DPDK,0.820265,0.205066,0.975041,0.00664362,0,0,0,0
208,139.7926,,DPDK,0.820494,0.205124,0.975187,0.00586937,0,0,0,0
209,135.1352,,DPDK,0.820437,0.205109,0.975147,0.00607123,0,0,0,0
210,146.9391,,DPDK,0.820572,0.205143,0.975239,0.00558444,0,0,0,0
211,153.9989,,DPDK,0.820643,0.205161,0.975246,0.00532889,0,0,0,0
212,152.3141,,DPDK,0.820627,0.205157,0.975244,0.00538773,0,0,0,0
213,171.964,,DPDK,0.820801,0.2052,0.975259,0.0047731,0,0,0,0
214,200.9314,,DPDK,0.821011,0.205253,0.975286,0.00408603,0,0,0,0
215,212.9693,,DPDK,0.82109,0.205273,0.975301,0.00385544,0,0,0,0
216,178.9789,,DPDK,0.820855,0.205214,0.975262,0.00458632,0,0,0,0
217,200.6131,,DPDK,0.821009,0.205252,0.975285,0.0040925,0,0,0,0
218,198.4043,,DPDK,0.820994,0.205249,0.975285,0.00413799,0,0,0,0
219,216.9965,,DPDK,0.821116,0.205279,0.975304,0.003784,0,0,0,0
220,199.5061,,DPDK,0.821002,0.20525,0.975287,0.00411517,0,0,0,0
221,198.0701,,DPDK,0.820992,0.205248,0.975285,0.00414496,0,0,0,0
222,184.109,,DPDK,0.820893,0.205223,0.97527,0.00445873,0,0,0,0
223,193.7043,,DPDK,0.820962,0.20524,0.975281,0.00423822,0,0,0,0
224,199.5821,,DPDK,0.821002,0.205251,0.975288,0.00411361,0,0,0,0
225,185.8992,,DPDK,0.820906,0.205227,0.975272,0.00441587,0,0,0,0
226,219.1199,,DPDK,0.821129,0.205282,0.975307,0.00374739,0,0,0,0
227,224.9012,,DPDK,0.821164,0.205291,0.97531,0.00365122,0,0,0,0
228,185.9196,,DPDK,0.820906,0.205227,0.975273,0.00441538,0,0,0,0
229,202.367,,DPDK,0.821021,0.205255,0.97529,0.00405709,0,0,0,0
230,195.3137,,DPDK,0.820973,0.205243,0.975281,0.00420336,0,0,0,0
231,167.8568,,DPDK,0.820767,0.205192,0.975258,0.00488969,0,0,0,0
232,167.5901,,DPDK,0.820765,0.205191,0.975256,0.00489746,0,0,0,0
233,189.3454,,DPDK,0.820931,0.205233,0.975275,0.00433563,0,0,0,0
234,214.1782,,DPDK,0.821098,0.205274,0.975298,0.00383371,0,0,0,0
235,199.6051,,DPDK,0.821002,0.205251,0.975288,0.00411313,0,0,0,0
236,191.3143,,DPDK,0.820945,0.205236,0.975277,0.00429108,0,0,0,0
237,191.8641,,DPDK,0.820949,0.205237,0.975276,0.0042788,0,0,0,0
238,208.4244,,DPDK,0.821061,0.205265,0.975295,0.00393937,0,0,0,0
239,235.4617,,DPDK,0.821226,0.205307,0.97532,0.00348773,0,0,0,0
240,208.0643,,DPDK,0.821059,0.205265,0.975295,0.00394618,0,0,0,0
241,161.7142,,DPDK,0.820714,0.205178,0.975252,0.00507509,0,0,0,0
242,132.7746,,DPDK,0.820407,0.205102,0.975125,0.00617895,0,0,0,0
243,120.6435,,DPDK,0.820215,0.205054,0.975009,0.00679867,0,0,0,0
244,106.9157,,DPDK,0.819963,0.204991,0.974979,0.00766925,0,0,0,0
245,94.1524,,1xOAI,0.852753,0.213188,0.927894,0.00905716,0,1,0,0
246,88.2152,,1xOAI,0.799004,0.199751,0.929178,0.00905744,0,0,0,0
247,90.9751,,1xOAI,0.82407,0.206017,0.928535,0.00905819,0,0,0,1
248,85.5884,,1xOAI,0.773863,0.193466,0.9298,0.00904169,0,0,0,1
249,74.5383,,2xOAI,0.617719,0.15443,0.931935,0.00828728,0,0,1,0
250,71.5663,,2xOAI,0.597313,0.149328,0.931059,0.00834629,0,0,0,0
251,53.8757,,2xOAI,0.466267,0.116567,0.925006,0.0086545,0,0,0,0
252,47.9835,,2xOAI,0.467364,0.116841,0.922443,0.0097401,0,0,0,0
253,39.4967,,2xOAI,0.416216,0.104054,0.920875,0.01053801,0,0,0,0
254,37.9281,,2xOAI,0.402837,0.100709,0.921003,0.01062106,0,0,0,0
255,34.8235,,2xOAI,0.374777,0.093694,0.921221,0.0107622,0,0,0,0
256,29.8585,,2xOAI,0.324621,0.081155,0.920182,0.01087199,0,0,0,0
257,26.4553,,2xOAI,0.285564,0.071391,0.918528,0.01079423,0,0,0,0
258,27.5034,,2xOAI,0.298023,0.074506,0.919138,0.01083588,0,0,0,0
259,24.7379,,2xOAI,0.263842,0.065961,0.917494,0.0106655,0,0,0,0
260,25.5078,,2xOAI,0.273818,0.068455,0.917955,0.01073467,0,0,0,0
261,27.8367,,2xOAI,0.301873,0.075468,0.919304,0.01084445,0,0,0,0
262,20.6039,,2xOAI,0.213191,0.053298,0.915583,0.01034709,0,0,0,0
263,19.7042,,2xOAI,0.201158,0.050289,0.914914,0.01020887,0,0,0,0
264,16.4113,,2xOAI,0.174236,0.043559,0.911113,0.01061682,0,0,0,0
265,17.6223,,2xOAI,0.170661,0.042665,0.912581,0.00968439,0,0,0,0
266,21.0827,,2xOAI,0.219573,0.054893,0.915772,0.01041484,0,0,0,0
267,25.4861,,2xOAI,0.273433,0.068358,0.917943,0.01072873,0,0,0,0
268,34.5085,,2xOAI,0.371808,0.092952,0.921259,0.01077439,0,0,0,0
269,33.3807,,2xOAI,0.360917,0.090229,0.921065,0.01081215,0,0,0,0
270,30.3159,,2xOAI,0.329588,0.082397,0.920332,0.01087179,0,0,0,0
271,39.9727,,2xOAI,0.415181,0.103795,0.920867,0.01038663,0,0,0,0
272,44.3362,,2xOAI,0.423268,0.105817,0.920651,0.00954678,0,0,0,0
273,47.0731,,2xOAI,0.45238,0.113095,0.922008,0.00961017,0,0,0,0
274,57.4603,,2xOAI,0.452498,0.113124,0.926332,0.00787496,0,0,0,0
275,58.2847,,2xOAI,0.453652,0.113413,0.926628,0.00778338,0,0,0,0
276,75.0437,,2xOAI,0.618059,0.154515,0.932097,0.00823599,0,0,0,0
277,84.0606,,2xOAI,0.690476,0.172619,0.93352,0.00821403,0,0,0,0
278,98.5785,,2xOAI,0.889831,0.222458,0.934628,0.00902663,0,0,0,0
279,97.2756,,2xOAI,0.87335,0.218337,0.934532,0.0089781,0,0,0,0
280,121.5702,,2xOAI,1.12142,0.280355,0.935771,0.00922447,0,0,0,0
281,120.7628,,2xOAI,1.114488,0.278622,0.935739,0.00922874,0,0,0,0
282,133.362,,2xOAI,1.226113,0.306528,0.934878,0.00919387,0,0,0,0
283,123.4002,,DPDK,0.820263,0.205066,0.975039,0.00664718,0,1,0,0
284,144.2491,,DPDK,0.820543,0.205136,0.975225,0.00568838,0,0,0,0
285,131.8283,,DPDK,0.820395,0.205099,0.975119,0.0062232,0,0,0,0
286,139.1064,,DPDK,0.820487,0.205122,0.97518,0.00589827,0,0,0,0
287,135.1579,,DPDK,0.820437,0.205109,0.975147,0.00607022,0,0,0,0
288,151.7132,,DPDK,0.820622,0.205155,0.975243,0.00540903,0,0,0,0
289,137.599,,DPDK,0.820468,0.205117,0.975168,0.00596275,0,0,0,0
290,121.9695,,DPDK,0.820238,0.20506,0.975027,0.00672495,0,0,0,0
291,126.3172,,DPDK,0.820313,0.205078,0.97507,0.00649408,0,0,0,0
292,117.2787,,DPDK,0.820156,0.205039,0.974998,0.00699322,0,0,0,0
293,133.5507,,DPDK,0.820417,0.205104,0.975135,0.00614311,0,0,0,0
294,139.8424,,DPDK,0.820495,0.205124,0.975187,0.00586728,0,0,0,0
295,125.1855,,DPDK,0.820294,0.205074,0.975059,0.00655263,0,0,0,0
296,137.2994,,DPDK,0.820464,0.205116,0.975164,0.00597573,0,0,0,0
297,149.9544,,DPDK,0.820604,0.205151,0.975243,0.00547236,0,0,0,0
298,153.6725,,DPDK,0.82064,0.20516,0.975244,0.00534019,0,0,0,0
299,158.3018,,DPDK,0.820683,0.205171,0.975248,0.00518429,0,0,0,0
300,150.2161,,DPDK,0.820607,0.205152,0.975239,0.00546284,0,0,0,0
301,149.4522,,DPDK,0.820599,0.20515,0.975242,0.00549071,0,0,0,0
302,156.8905,,DPDK,0.82067,0.205167,0.975248,0.00523085,0,0,0,0
303,174.3454,,DPDK,0.820819,0.205205,0.975258,0.00470801,0,0,0,0
304,154.2049,,DPDK,0.820645,0.205161,0.975245,0.00532178,0,0,0,0
305,160.1286,,DPDK,0.820699,0.205175,0.975253,0.00512525,0,0,0,0
306,148.0958,,DPDK,0.820585,0.205146,0.975238,0.0055409,0,0,0,0
307,158.2947,,DPDK,0.820683,0.205171,0.975248,0.00518453,0,0,0,0
308,147.059,,DPDK,0.820574,0.205143,0.97524,0.00557989,0,0,0,0
309,151.2081,,DPDK,0.820617,0.205154,0.975242,0.00542707,0,0,0,0
310,149.9736,,DPDK,0.820604,0.205151,0.975243,0.00547166,0,0,0,0
311,168.9773,,DPDK,0.820777,0.205194,0.975256,0.00485732,0,0,0,0
312,162.5332,,DPDK,0.820721,0.20518,0.975252,0.00504956,0,0,0,0
313,172.6097,,DPDK,0.820806,0.205201,0.975261,0.00475527,0,0,0,0
314,168.6164,,DPDK,0.820774,0.205193,0.975256,0.0048677,0,0,0,0
315,178.2775,,DPDK,0.82085,0.205212,0.975264,0.00460433,0,0,0,0
316,174.3491,,DPDK,0.820819,0.205205,0.975259,0.00470791,0,0,0,0
317,184.837,,DPDK,0.820898,0.205225,0.975274,0.0044412,0,0,0,0
318,163.5169,,DPDK,0.82073,0.205182,0.975251,0.00501924,0,0,0,0
319,166.3658,,DPDK,0.820755,0.205189,0.975253,0.00493343,0,0,0,0
320,158.6138,,DPDK,0.820686,0.205171,0.975248,0.00517411,0,0,0,0
321,141.4379,,DPDK,0.820513,0.205128,0.9752,0.00580122,0,0,0,0
322,146.2587,,DPDK,0.820565,0.205141,0.975236,0.00561037,0,0,0,0
323,160.1953,,DPDK,0.8207,0.205175,0.975247,0.00512312,0,0,0,0
324,159.0184,,DPDK,0.820689,0.205172,0.975248,0.00516097,0,0,0,0
325,163.3575,,DPDK,0.820728,0.205182,0.975252,0.00502412,0,0,0,0
326,152.9571,,DPDK,0.820633,0.205158,0.975242,0.00536512,0,0,0,0
327,132.8106,,DPDK,0.820407,0.205102,0.975127,0.00617727,0,0,0,0
